training time (min:sec),HR,State
- 0:21,0.0,
- 0:20,,
- 0:19,,
- 0:18,,
- 0:17,,
- 0:16,,
- 0:15,,
- 0:14,,
- 0:13,,
- 0:12,,
- 0:11,,
- 0:10,,
- 0:09,,
- 0:08,,
- 0:07,,
- 0:06,,
- 0:05,,
- 0:04,,
- 0:03,106.0,
- 0:02,104.0,
- 0:01,104.0,
0:00,104.0,0x0
0:01,105.0,0x2
0:02,106.0,0x2
0:03,106.0,0x2
0:04,108.0,0x2
0:05,108.0,0x2
0:06,108.0,0x2
0:07,108.0,0x2
0:08,108.0,0x2
0:09,108.0,0x2
0:10,106.0,0x2
0:11,106.0,0x2
0:12,106.0,0x2
0:13,106.0,0x2
0:14,106.0,0x2
0:15,109.0,0x2
0:16,111.0,0x2
0:17,111.0,0x2
0:18,113.0,0x2
0:19,131.0,0x2
0:20,130.0,0x2
0:21,130.0,0x2
0:22,103.0,0x2
0:23,103.0,0x2
0:24,99.0,0x2
0:25,94.0,0x2
0:26,119.0,0x2
0:27,119.0,0x2
0:28,121.0,0x2
0:29,120.0,0x2
0:30,120.0,0x2
0:31,120.0,0x2
0:32,120.0,0x2
0:33,120.0,0x2
0:34,82.0,0x2
0:35,82.0,0x2
0:36,81.0,0x2
0:37,65.0,0x2
0:38,65.0,0x2
0:39,67.0,0x2
0:40,84.0,0x2
0:41,81.0,0x2
0:42,70.0,0x2
0:43,90.0,0x2
0:44,90.0,0x2
0:45,86.0,0x2
0:46,119.0,0x2
0:47,119.0,0x2
0:48,101.0,0x2
0:49,101.0,0x2
0:50,100.0,0x2
0:51,96.0,0x2
0:52,113.0,0x2
0:53,120.0,0x2
0:54,125.0,0x2
0:55,128.0,0x2
0:56,128.0,0x2
0:57,129.0,0x2
0:58,129.0,0x2
0:59,128.0,0x2
1:00,128.0,0x2
1:01,128.0,0x2
1:02,128.0,0x2
1:03,128.0,0x2
1:04,128.0,0x2
1:05,128.0,0x2
1:06,128.0,0x2
1:07,,0x0
1:08,127.0,0x2
1:09,127.0,0x2
1:10,127.0,0x2
1:11,127.0,0x2
