training time (min:sec),HR,State
- 0:21,0.0,
- 0:20,,
- 0:19,,
- 0:18,,
- 0:17,,
- 0:16,,
- 0:15,,
- 0:14,,
- 0:13,,
- 0:12,,
- 0:11,,
- 0:10,,
- 0:09,,
- 0:08,,
- 0:07,,
- 0:06,,
- 0:05,,
- 0:04,,
- 0:03,,
- 0:02,,
- 0:01,,
0:00,,0x0
0:01,,0x0
0:02,,0x0
0:03,101.0,0x0
0:04,100.0,0x2
0:05,99.0,0x2
0:06,99.0,0x2
0:07,99.0,0x2
0:08,100.0,0x2
0:09,100.0,0x2
0:10,101.0,0x2
0:11,102.0,0x2
0:12,100.0,0x2
0:13,99.0,0x2
0:14,98.0,0x2
0:15,98.0,0x2
0:16,97.0,0x2
0:17,99.0,0x2
0:18,100.0,0x2
0:19,101.0,0x2
0:20,100.0,0x2
0:21,99.0,0x2
0:22,98.0,0x2
0:23,97.0,0x2
0:24,97.0,0x2
0:25,100.0,0x2
0:26,102.0,0x2
0:27,103.0,0x2
0:28,103.0,0x2
0:29,100.0,0x2
0:30,99.0,0x2
0:31,98.0,0x2
0:32,96.0,0x2
0:33,96.0,0x2
0:34,98.0,0x2
0:35,98.0,0x2
0:36,99.0,0x2
0:37,99.0,0x2
0:38,100.0,0x2
0:39,100.0,0x2
0:40,100.0,0x2
0:41,101.0,0x2
0:42,102.0,0x2
0:43,102.0,0x2
0:44,102.0,0x2
0:45,102.0,0x2
0:46,102.0,0x2
0:47,102.0,0x2
0:48,102.0,0x2
0:49,102.0,0x2
0:50,102.0,0x2
0:51,101.0,0x2
0:52,100.0,0x2
0:53,100.0,0x2
0:54,100.0,0x2
0:55,99.0,0x2
0:56,99.0,0x2
0:57,99.0,0x2
0:58,99.0,0x2
0:59,99.0,0x2
1:00,99.0,0x2
1:01,99.0,0x2
1:02,99.0,0x2
1:03,99.0,0x2
1:04,99.0,0x2
1:05,100.0,0x2
1:06,100.0,0x2
1:07,100.0,0x2
1:08,99.0,0x2
1:09,100.0,0x2
1:10,101.0,0x2
1:11,101.0,0x2
1:12,100.0,0x2
1:13,100.0,0x2
